IPS10   ,IPS11   ,IPS299  ,IPS12   ,IPS13   ,IPS18   ,IPS25   ,IPS32   ,IPS34   ,IPS38   ,IPS43   ,IPS307  ,IPS306  ,PMP     ,UTL11   ,CES275  ,CES277  ,CES278  ,CES275R  ,CES277R  ,CES278 R ,CES002  ,CES003  ,CES006  ,CES011  ,CES015  ,CES017  ,CES033  ,CES046  ,CES048  ,CES049  ,CES053  ,CES088  ,CES140  ,LHEL    ,LHELX   ,LHEM    ,LHNAG   ,LHUR    ,LHU680  ,LHU5    ,LHU14   ,LHU15   ,LHU26   ,LHU27   ,CES151  ,CES155  ,HSBR    ,HSFR    ,HSNE    ,HSMW    ,HSSOU   ,HSWST   ,FYFF    ,FYGM3   ,FYGM6   ,FYGT1   ,FYGT5   ,FYGT10  ,FYAAAC  ,FYBAAC  ,Sfygm6,Sfygt1,Sfygt10,sFYAAAC  ,sFYBAAC  ,FM1     ,MZMSL,FM2     ,FMFBA   ,FMRRA   ,FMRNBA  ,BUSLOANS,CCINRV  ,PI071   ,PI072   ,PI073   ,PI074   ,PWFSA   ,PWFCSA  ,PWIMSA  ,PWCMSA  ,PWCMSAR ,PSCCOM  ,PSCCOMR ,PW561   ,PW561R   ,PMCP    ,EXRUS   ,EXRSW   ,EXRJAN  ,EXRUK   ,EXRCAN  ,FSPCOM  ,FSPIN   ,FSDXP   ,FSPXE   ,FSDJ    ,HHSNTN  ,PMI     ,PMNO    ,PMDEL   ,PMNV    ,MOCMQ   ,MSONDQ  ,CPIAUCSL,Date
102.4388,102.0872,102.1377,101.8677,105.1982,100.5695,102.6824,102.9311,107.161,99.3472,102.777,98.1742,104.9331,65.8,75.748,17.09,19.18,16.02,15.88659075,17.82942133,14.89193586,109200,21765,514.7,6893,14288,8873,5415,109021,25437,5629.3,15014.1,7998,21586,39,0.342,138436,136283,5.8,19.8,2633,2435,3305,1322,1982,40.3,4.6,2066,1998,169,379,917,533,1,0.94,0.99,1.19,2.79,3.83,5.33,6.11,0.05,0.25,2.89,1.5,2.28,1328.2,6485.9,6155.6,726124,44658,44607,883.9,1339738,107.575,91.094,106.728,111.852,146.3,149.1,138.6,152.9,143.3110572,304.7483,285.6363705,96.6,90.54184514,86,84.98,1.277778,108.5157,182.61,1.328578,1123.98,1274.17,1.68,22.89,10323.73,88.8,62.4,65.9,66.7,48.2,148.886,39.642,187.1,01.03.2004
103.0685,102.8299,102.9069,102.7755,105.8848,101.5639,103.1052,103.4041,107.3146,100.1843,103.3788,100.0162,103.4453,66.6,76.1951,17.12,19.2,16.07,15.88863109,17.81902552,14.91415313,109456,21808,517.8,6906,14314,8900,5414,109265,25470,5647.8,15035.5,8012,21617,38,0.345,138667,136449,5.6,19.7,2771,2398,2975,1176,1799,40,4.5,2070,2003,180,394,965,464,1,0.94,1.09,1.43,3.39,4.35,5.73,6.46,0.15,0.49,3.41,1.38,2.11,1332.2,6534.4,6199,730001,45723,45638,877.6,1346798,107.75,91.129,106.696,112.166,147.2,150.2,140.1,155.6,145.4817447,305.5019,285.6359216,98.4,92.00130896,88,85.88,1.296877,107.6564,180.3095,1.341973,1133.079,1295.624,1.68,23.12,10418.4,87.3,62.9,67.4,66.8,45,145.36,38.135,187.4,01.04.2004
103.6789,103.306,103.2899,103.0483,104.7266,102.3698,103.7574,104.2,108.1161,100.9064,103.9536,101.1757,104.1573,65.5,76.6174,17.13,19.22,16.07,15.82901339,17.76028239,14.84951811,109746,21878,522,6945,14342,8924,5418,109464,25507,5651,15059.1,8032,21596,39,0.353,138835,136532,5.6,19.8,2706,2395,3104,1314,1790,40.2,4.6,2150,1981,180,360,876,565,1,1.02,1.31,1.78,3.85,4.72,6.04,6.75,0.29,0.76,3.7,1.32,2.03,1333.8,6611.4,6268.2,733550,45664,45552,877.2,1353430,108.219,91.089,107.833,112.424,148.5,151.9,142,160.8,150.0910067,301.398,281.3254305,106.5,99.40728987,86,87.52,1.283905,112.196,178.5995,1.37886,1102.782,1264.602,1.73,22.75,10083.81,81.6,62.9,64.5,68.1,48.7,144.982,38.16,188.2,01.05.2004
102.9309,102.4667,102.3241,101.6847,102.8041,101.2151,103.8649,103.5776,107.9087,100.7004,103.2737,101.8167,104.954,63.9,76.1106,17.16,19.2,16.11,15.81639707,17.69666805,14.84861054,109862,21884,522.7,6964,14330,8929,5401,109560,25549,5658.6,15081.1,8039,21582,38,0.341,139162,136755,5.6,19.9,2677,2382,3112,1316,1795,39.9,4.6,2020,1828,164,313,878,473,1.03,1.27,1.6,2.12,3.93,4.73,6.01,6.78,0.33,0.85,3.46,1.28,2.05,1343.7,6613.6,6275.6,738567,46014,45834,882,1359023,108.495,91.097,108.156,112.742,148.4,151.6,142.5,162.5,151.3937542,295.6843,275.475423,99.2,92.4200641,81,86.05,1.250268,109.4336,182.7909,1.357841,1132.757,1298.751,1.7,21.81,10364.9,88.5,61.4,61.3,66.9,51.1,145.224,38.009,188.9,01.06.2004
103.5938,103.1616,103.0302,101.923,103.367,101.3367,105.8944,104.1962,108.6017,101.4583,104.1133,99.3679,106.2705,64.2,76.7196,17.21,19.19,16.2,15.85371471,17.67767491,14.92331076,109894,21910,527.5,6977,14339,8937,5402,109593,25545,5666.6,15063,8026,21609,38,0.336,139584,137386,5.5,18.8,2807,2410,2936,1267,1670,40.1,4.6,2112,2002,184,351,904,563,1.26,1.33,1.66,2.1,3.69,4.5,5.82,6.62,0.33,0.77,3.17,1.32,2.12,1341.9,6610,6283.8,746324,46103,45859,889.7,1363254,108.555,90.829,107.89,113.048,148.3,151.5,143.1,162.4,151.0894442,293.9433,273.4712428,105.5,98.15231751,77,84.99,1.245176,109.4871,184.38,1.322505,1105.846,1265.114,1.79,21.19,10152.09,91.2,61.2,63,64.5,50.9,142.814,42.64,189.1,01.07.2004
103.829,103.5264,103.4978,102.7505,104.7511,101.9631,105.3361,104.2532,109.284,102.1127,104.7245,97.2736,107.2204,59.9,77.1563,17.23,19.22,16.21,15.85899029,17.69064384,14.92015279,109973,21941,527.6,6998,14348,8963,5385,109669,25561,5671,15064.7,8038,21637,37,0.343,139569,137254,5.4,19,2664,2509,2865,1228,1637,40.1,4.6,2056,2024,202,366,917,539,1.43,1.48,1.72,2.02,3.47,4.28,5.65,6.46,0.24,0.54,2.8,1.37,2.18,1354.6,6620.6,6306.4,748009,45513,45262,898,1369520,108.645,90.441,107.851,113.322,148.4,151.5,144.4,162,150.6010096,291.8586,271.3222211,119.3,110.9055583,81.5,85.34,1.262291,110.2336,182.0255,1.312677,1088.936,1236.611,1.81,20.64,10032.8,88.2,59.5,61.9,62.7,52.1,145.443,38.137,189.2,01.08.2004
103.6478,103.3491,103.4513,102.5412,103.2174,102.2262,105.4684,104.0659,109.1099,102.0771,104.4189,99.4232,104.6585,59.5,76.9114,17.31,19.24,16.3,15.91372938,17.68805045,14.98519867,110137,21958,529.1,7027,14334,8959,5375,109822,25611,5684.8,15092,8056,21643,36,0.336,139491,137373,5.4,19.4,2760,2261,2924,1219,1705,40.1,4.6,2041,1905,157,345,907,496,1.61,1.65,1.87,2.12,3.36,4.13,5.46,6.27,0.22,0.47,2.48,1.33,2.14,1363,6635.7,6337.3,752500,46331,45996,902.1,1377066,108.774,90.474,107.854,113.539,148.8,151.9,144.8,154.4,143.2999833,296.8995,275.555009,118.3,109.7952592,76,84.85,1.262914,110.0914,179.3671,1.288095,1117.656,1268.258,1.78,19.84,10204.67,88,57.9,57.7,59.8,51.6,142.068,40.237,189.8,01.09.2004
104.4074,104.0791,104.1583,103.295,104.7659,102.6962,106.2799,104.8648,109.9158,102.711,105.1798,100.0119,108.0121,59.2,77.4449,17.3,19.29,16.26,15.82524538,17.64560598,14.87390115,110445,22010,528,7084,14331,8970,5361,110120,25649,5691.7,15117.2,8053,21685,37,0.341,139750,137618,5.4,19.5,2732,2295,3021,1272,1749,39.9,4.5,2097,2072,177,392,960,543,1.76,1.76,2,2.23,3.35,4.1,5.47,6.21,0.24,0.47,2.34,1.37,2.11,1361.4,6638.2,6359.7,755479,46337,46158,903.7,1387486,109.319,90.675,109.162,113.784,151,154.7,146.4,160.4,148.5529058,290.3581,268.9123408,139.9,129.5670294,78.5,82.96,1.232995,108.7835,180.769,1.246935,1118.068,1272.881,1.79,19.97,10001.6,83.8,57.1,58.1,59.1,49.4,141.179,38.452,190.8,01.10.2004
104.6541,104.2097,104.2834,103.5142,104.5536,103.0635,105.9995,105.268,110.0939,102.7867,105.1876,102.0521,108.2545,57.6,77.4153,17.34,19.3,16.3,15.82781094,17.616883,14.8785074,110491,22003,531.8,7096,14308,8958,5350,110192,25663,5696.9,15127.7,8059,21704,36,0.336,140272,138017,5.4,19.7,2644,2332,2961,1237,1724,39.8,4.4,2079,1782,164,310,841,467,1.93,2.07,2.27,2.5,3.53,4.19,5.52,6.2,0.2,0.43,2.12,1.33,2.01,1374.9,6668.6,6396.5,759967,46258,46075,911.8,1395293,109.554,90.628,109.18,114.199,152.1,156.1,147.6,171.8,158.75216,298.4005,275.7376246,125,115.5065192,74,79.83,1.17114,104.699,186.068,1.19677,1168.937,1332.22,1.74,20.65,10411.76,85.2,57.2,59.8,56.8,50.2,143.384,41.857,191.7,01.11.2004
105.307,104.9101,104.9818,104.024,105.0391,103.5776,107.2816,105.8554,110.185,103.6921,105.7815,102.6948,111.2808,57.8,77.8082,17.37,19.26,16.35,15.85504997,17.58021085,14.92401077,110659,22024,534.2,7131,14292,8955,5337,110339,25690,5706.8,15128.1,8083,21704,38,0.352,140154,137942,5.4,19.4,2802,2280,2930,1273,1657,40.1,4.5,2082,2042,195,381,939,527,2.16,2.19,2.43,2.67,3.6,4.23,5.47,6.15,0.24,0.48,2.04,1.24,1.92,1375.2,6672.1,6414.7,759672,46625,46562,921.4,1400579,109.555,90.644,108.748,114.416,151.4,155,147.6,166.3,153.5379275,296.2805,273.5435593,108.7,100.3582244,72,78.8,1.146691,103.8618,192.9214,1.219586,1199.211,1367.07,1.72,20.79,10673.38,90.9,58.5,65.6,55.6,53,144.43,41.371,191.7,01.12.2004
105.5963,105.5137,105.6423,104.5009,103.9721,104.5797,108.5322,105.7187,110.7668,103.3105,106.3632,101.0579,110.9684,58.1,78.1826,17.36,19.23,16.37,15.82310209,17.52754915,14.92074777,110726,21968,538.9,7097,14265,8945,5320,110490,25722,5701.3,15150.8,8093,21732,42,0.401,140236,138084,5.2,19.4,2637,2329,2845,1195,1650,39.7,4.5,2144,2137,163,334,1088,552,2.28,2.33,2.61,2.86,3.71,4.22,5.36,6.02,0.28,0.53,1.89,1.14,1.8,1365.3,6656.9,6418,760391,47170,47108,934.9,1404686,109.713,90.824,108.629,114.71,151.8,155.3,148.2,163.8,150.7884635,291.193,268.0619356,119.6,110.099513,69,79.8,1.17908,103.341,187.9725,1.224835,1181.407,1345.191,1.77,20.47,10539.51,85.7,56.7,57.1,54.1,52.7,142.904,41.572,191.6,01.01.2005
106.2295,106.1974,106.5757,105.4246,107.0318,104.7721,109.3562,106.2826,111.1048,103.9281,106.9581,102.8861,112.7212,57.7,78.5524,17.45,19.31,16.44,15.85844633,17.54880221,14.94056491,110950,22042,544,7157,14274,8964,5310,110651,25772,5712.2,15183,8096,21743,41,0.382,140320,138158,5.4,19.1,2771,2351,2867,1222,1645,39.9,4.6,2121,2213,202,440,1000,571,2.5,2.54,2.77,3.03,3.77,4.17,5.2,5.82,0.23,0.49,1.63,1.03,1.65,1368.7,6660.3,6440,762686,45890,45848,944.1,1416703,110.036,90.664,109.196,115.029,152.6,156.5,149.3,162.6,149.3977232,290.11,266.5545724,123.9,113.8399625,65.5,80.47,1.191784,104.9442,188.7105,1.240053,1199.627,1368.201,1.76,20.44,10723.82,84.4,55.1,55.2,54.1,48.3,142.45,42.088,192.4,01.02.2005
106.1033,105.9911,106.2124,104.7815,104.9428,104.612,109.6889,106.263,111.0302,104.251,106.7466,104.0331,112.5373,56.6,78.3176,17.46,19.37,16.44,15.79747385,17.5256053,14.87459737,111075,22070,548.2,7184,14270,8960,5310,110747,25802,5725.6,15187.9,8095,21742,39,0.376,140599,138403,5.2,19.4,2489,2338,2786,1141,1645,39.8,4.5,2084,1856,209,314,844,489,2.63,2.74,3,3.3,4.17,4.5,5.4,6.06,0.26,0.56,1.76,0.9,1.56,1371.4,6663.1,6460.6,764980,46626,46577,953.9,1426174,110.524,90.638,110.149,115.408,153.7,157.8,150.8,170.5,156.2671848,298.1236,273.2371595,145,132.8958463,73,79.67,1.175626,105.2543,190.4304,1.216026,1194.898,1371,1.79,19.87,10682.09,82.8,55.3,57.5,53,53.6,141.92,40.207,193.1,01.03.2005
106.2128,106.229,106.2184,104.4468,103.7692,104.5527,110.6315,106.199,111.4734,103.798,106.9495,103.6692,112.0696,56.6,78.3757,17.52,19.39,16.47,15.79687669,17.48295885,14.85014607,111386,22122,554.8,7254,14249,8955,5294,111035,25875,5734,15237.9,8100,21771,39,0.378,141229,138979,5.1,19.8,2671,2285,2686,1084,1601,40.2,4.4,2177,2079,190,335,1049,505,2.79,2.78,3.05,3.32,4,4.34,5.33,6.05,0.27,0.54,1.56,0.99,1.71,1357.9,6665,6469.6,765980,46290,46158,966.6,1432260,110.908,90.562,111.002,115.671,154.2,158.4,151.4,175.1,160.3024782,299.2752,273.9837592,137.5,125.8800157,71,81.04,1.195367,107.1938,189.6105,1.2359,1164.423,1338.877,1.86,19.86,10283.19,77,53.5,54.9,51.7,47.8,141.704,42.339,193.7,01.04.2005
106.6034,106.7954,106.935,105.1624,104.4612,105.271,111.7955,106.3533,112.0076,103.6759,107.5824,101.9072,111.564,55.6,78.7337,17.55,19.37,16.53,15.81822115,17.45862927,14.89887154,111565,22156,556.7,7285,14250,8962,5288,111189,25923,5748.5,15265.2,8104,21780,38,0.368,141569,139329,5.1,18.6,2730,2275,2685,1160,1524,39.9,4.4,2111,2034,185,383,923,543,3,2.84,3.08,3.33,3.85,4.14,5.15,6.01,0.24,0.49,1.3,1.01,1.87,1367.3,6663.9,6484.8,766935,45814,45675,977.5,1435667,110.948,90.708,110.53,115.946,153.9,157.9,151,169.6,154.9183847,297.7205,271.9479891,135.2,123.4962595,58,82.07,1.217162,106.5952,185.5862,1.255529,1178.276,1350.075,1.86,20.01,10377.18,75.3,51.9,52.8,50.7,48.1,143.815,49.671,193.6,01.05.2005
107.2787,107.551,107.8252,106.1799,105.4948,106.2785,112.1449,106.9204,112.6758,103.3414,107.9635,105.7225,113.4356,56.4,78.8909,17.58,19.41,16.54,15.8429761,17.49215962,14.90573519,111818,22179,560.2,7331,14224,8949,5275,111431,25964,5758.5,15293.2,8124,21792,39,0.385,141704,139260,5,17.3,2649,2359,2407,1065,1342,39.9,4.4,2188,2078,195,342,1045,496,3.04,2.97,3.13,3.36,3.77,4,4.96,5.86,0.16,0.39,1.03,0.96,1.86,1380.7,6687.5,6512.6,770563,46293,46044,981.6,1446070,110.964,90.439,110.28,116.169,154,158.1,151.4,166.5,151.9742967,298.2291,272.2111576,147.6,134.7231603,50.5,83.61,1.266514,108.7473,181.7736,1.240168,1202.255,1378.655,1.83,19.94,10486.68,85,54.1,56.7,53.1,48.2,145.28,47.705,193.7,01.06.2005
107.3023,107.5444,107.7277,105.821,104.2286,106.2117,112.9116,106.9833,112.9439,104.0832,108.0638,106.6588,112.1932,59.6,78.8279,17.62,19.5,16.57,15.81517251,17.50260295,14.87272466,112094,22195,561,7348,14221,8946,5275,111742,26040,5770,15346.1,8151,21843,39,0.387,142084,139841,5,17.7,2545,2412,2485,1099,1386,39.8,4.5,2206,2070,196,367,995,512,3.26,3.22,3.42,3.64,3.98,4.18,5.06,5.95,0.2,0.42,0.96,0.88,1.77,1368.4,6709,6535.8,773649,46391,45966,996,1456293,111.412,90.085,111.389,116.489,155.3,159.7,152.8,175.3,159.7703245,292.8345,266.8925447,161.7,147.3751367,48.5,84.64,1.294545,111.9535,175.0745,1.222855,1222.237,1399.31,1.82,20.26,10545.38,85.5,56.1,59.5,52.4,47.6,141.84,44.726,194.9,01.07.2005
107.5921,107.9433,108.1125,106.0965,106.4476,105.8563,113.5758,107.1269,114.1928,103.0038,108.4484,106.515,110.7322,55.1,78.9582,17.67,19.48,16.64,15.79441341,17.4122905,14.87374302,112279,22219,564.4,7386,14204,8947,5257,111920,26066,5779.6,15357.1,8172,21860,37,0.363,142423,140322,4.9,18.6,2578,2231,2610,1195,1414,39.9,4.5,2205,2075,204,375,925,571,3.5,3.44,3.66,3.87,4.12,4.26,5.09,5.96,0.22,0.43,0.82,0.83,1.7,1378.3,6739.5,6570.2,776021,45308,44946,1005,1463595,111.875,89.79,112.594,116.77,156.1,160.8,153.4,181.8,165.514981,290.6204,264.5876237,172.1,156.6838737,62.5,83.13,1.262943,110.6065,179.4426,1.204283,1224.271,1406.813,1.82,19.91,10554.27,76.9,53.4,56.3,50.5,45.7,146.178,47.099,196.1,01.08.2005
105.8396,107.5446,107.555,106.4748,108.5834,105.6649,110.0779,103.5698,115.8116,97.068,107.5289,106.7318,106.9454,60.6,78.1285,17.65,19.5,16.6,15.63164234,17.27008644,14.70171461,112400,22239,570.5,7422,14182,8936,5246,112005,26049,5786.3,15330.7,8183,21844,37,0.361,142449,140395,5.1,17.9,2754,2297,2564,1111,1454,40.1,4.6,2240,2158,195,377,1014,572,3.62,3.42,3.67,3.85,4.01,4.2,5.13,6.03,0.25,0.43,0.78,0.93,1.83,1379.3,6776.3,6603.5,779765,46222,45890,1011.4,1464212,112.912,89.85,115.064,117.317,158.9,164.6,157.2,200.4,182.0576879,294.1229,267.2022712,171.3,155.6211674,78,82.74,1.267062,111.239,180.6424,1.177681,1225.915,1408.635,1.84,19.28,10532.54,63.3,57.9,61,58.7,49.7,144.721,43.246,198.8,01.09.2005
107.057,108.9144,109.0398,106.2901,108.6433,105.4012,117.02,104.5836,117.1769,98.716,109.1775,105.3853,104.0183,61.7,79.1546,17.72,19.55,16.68,15.65827494,17.27535412,14.73927912,112515,22316,576.5,7478,14197,8964,5233,112035,26052,5797.1,15318.1,8221,21836,37,0.369,142586,140488,5,18,2708,2266,2481,1043,1437,40.3,4.6,2131,2046,170,336,1029,511,3.78,3.71,3.99,4.18,4.33,4.46,5.35,6.3,0.28,0.47,0.75,0.89,1.84,1374.7,6804.8,6628.6,782146,45612,45329,1021.9,1463764,113.167,89.805,114.689,117.968,159.8,165.8,162.2,211.5,191.7063222,298.2495,270.3371856,170.4,154.4527532,84,84.23,1.28797,114.8695,176.509,1.177415,1191.965,1361.137,1.9,18.79,10324.31,63.2,58.5,60.1,61.2,48.4,143.861,46.473,199.1,01.10.2005
108.2431,109.2653,109.368,106.1122,106.711,105.7915,118.8795,106.8826,117.6678,101.5042,110.1495,102.3819,110.3032,61.2,79.679,17.73,19.55,16.67,15.72686873,17.34124555,14.78662728,112842,22384,582,7539,14198,8961,5237,112318,26109,5814.2,15342.6,8244,21860,38,0.373,142597,140391,5,17.5,2828,2231,2478,1091,1387,40.4,4.6,2191,2131,197,385,995,554,4,3.88,4.15,4.33,4.45,4.54,5.42,6.39,0.27,0.45,0.66,0.88,1.85,1375.8,6815.9,6648.2,785276,45470,45344,1029.3,1466751,112.737,89.579,112.548,118.371,158.7,164.5,160,208.5,188.5905008,297.4845,269.0779417,153.8,139.1137603,74,85.74,1.31104,118.454,173.491,1.181545,1237.369,1402.829,1.85,19.11,10695.25,69.6,57.7,59.4,57.1,48.9,143.567,55.472,198.1,01.11.2005
109.1496,109.9563,110.1093,106.9553,106.1217,107.098,119.459,108.0764,118.6171,102.6107,110.6184,108.176,109.8014,58.3,79.8335,17.76,19.63,16.68,15.75655414,17.41560573,14.79838531,113031,22410,586.3,7550,14209,8974,5235,112494,26132,5820.8,15356.4,8250,21873,38,0.384,142782,140634,4.9,17.4,2655,2239,2422,1069,1353,40.2,4.6,2107,2002,167,295,1104,436,4.16,3.89,4.18,4.35,4.39,4.47,5.37,6.32,0.29,0.46,0.58,0.9,1.85,1373,6839.7,6672.9,788135,45299,45130,1041.5,1468419,112.715,89.432,112.294,118.505,159.8,165.9,160.4,200.9,181.5142754,300.6329,271.6235092,162.6,146.9100108,63,85.11,1.305324,118.4624,174.5805,1.161481,1262.072,1432.066,1.84,18.92,10827.79,80.2,55.5,58.6,52.9,47.3,144.174,55.149,198.1,01.12.2005
109.1081,109.3079,109.2403,105.73,106.6068,105.3223,119.6664,108.8446,120.1397,104.2172,111.4699,92.5736,113.4348,57.6,80.2598,17.79,19.63,16.69,15.70749969,17.33210899,14.73626587,113271,22489,590.2,7615,14219,8984,5235,112621,26157,5840.5,15346,8271,21839,38,0.401,143099,140881,4.7,16.8,2549,2242,2255,1085,1170,40.4,4.5,2195,2265,241,369,1136,519,4.29,4.24,4.31,4.45,4.35,4.42,5.29,6.24,0.07,0.21,0.18,0.87,1.82,1378.7,6881.8,6717.2,791817,44015,43905,1056.2,1478621,113.258,89.501,113.351,118.9,160.3,166.4,161.8,199.7,180.1322353,308.2875,278.079702,171.9,155.0562406,65,83.71,1.277325,115.4765,176.859,1.157165,1278.724,1452.53,1.83,19.15,10872.48,78.9,55.3,57.9,55.3,46.8,144.814,45.221,199.3,01.01.2006
109.3862,109.4606,109.5093,105.9833,106.209,105.7876,119.876,109.29,120.4758,103.4548,111.2082,99.5082,112.9538,57.9,79.8848,17.8,19.67,16.69,15.70495853,17.35486148,14.72560438,113535,22541,595.6,7668,14212,8986,5226,112869,26187,5853.1,15353.9,8298,21875,39,0.404,143319,141054,4.8,17.8,2604,2100,2498,1136,1361,40.4,4.6,2147,2132,186,326,1038,582,4.49,4.43,4.52,4.68,4.57,4.57,5.35,6.27,0.09,0.25,0.14,0.78,1.7,1375,6891.1,6741.1,795676,44125,44073,1065.3,1480481,113.34,89.389,113.15,119.18,158.6,163.9,161.3,182.9,164.7198682,311.5642,280.5949368,160.2,144.2762322,62.5,84.52,1.305216,117.8605,174.7995,1.148895,1276.645,1449.225,1.86,18.9,10971.19,74.5,56.1,60.5,52.2,49.3,142.779,47.181,199.4,01.02.2006
109.9597,110.2383,110.3456,106.6844,106.8043,106.5239,121.6046,109.5906,121.449,103.3319,111.7015,103.9855,110.3229,57.2,80.0534,17.82,19.67,16.71,15.66772466,17.29428418,14.69178895,113753,22573,602.2,7692,14212,8999,5213,113086,26225,5869.1,15377.6,8314,21906,37,0.391,143680,141466,4.7,17,2671,2002,2323,1029,1295,40.4,4.5,2085,1972,166,294,1023,489,4.59,4.51,4.62,4.77,4.72,4.72,5.53,6.41,0.11,0.26,0.21,0.81,1.69,1383.7,6903.4,6760.4,797962,43680,43511,1076.5,1481466,113.737,89.264,113.953,119.502,159.3,164.8,161.8,178.5,160.3283813,310.8413,279.1971006,167.3,150.2685613,66.5,84.5,1.305017,117.2778,174.4187,1.157309,1293.741,1467.209,1.85,18.13,11144.45,76,55.3,58.4,53.7,48.5,144.539,52.591,199.7,01.03.2006
110.9443,110.9987,111.1628,106.7952,106.998,106.6097,124.6161,110.8748,123.4177,104.0754,112.8099,103.0663,105.8665,59.8,80.6633,17.87,19.71,16.75,15.64059026,17.25103716,14.66031824,113881,22604,611.3,7699,14227,9020,5207,113199,26207,5879.6,15336.6,8340,21922,35,0.366,143763,141468,4.7,16.9,2632,2123,2365,1036,1329,40.6,4.5,1973,1832,178,338,881,435,4.79,4.6,4.72,4.9,4.9,4.99,5.84,6.68,0.12,0.3,0.39,0.85,1.69,1380,6923.7,6780.2,800589,44605,44357,1093.3,1486775,114.254,89.289,115.21,119.761,160.4,166.2,163,183,163.9270838,319.2337,285.9620191,187.1,167.5997671,71.5,83.33,1.283,117.07,176.8,1.1441,1302.184,1477.38,1.85,18.54,11234.65,73.4,56.9,57.6,57.2,50.7,142.681,49.054,200.7,01.04.2006
110.8746,110.7529,110.9227,106.3627,106.0182,106.3565,124.8091,111.0405,123.3113,103.9126,112.5579,101.8352,111.1703,57.3,80.303,17.93,19.87,16.77,15.638901,17.33100741,14.62712604,113968,22593,613,7698,14215,9016,5199,113313,26194,5889.5,15302.8,8352,21938,34,0.349,144045,141810,4.6,17.1,2517,2234,2307,984,1323,40.3,4.5,1946,1953,198,294,950,511,4.94,4.72,4.82,5,5,5.11,5.95,6.75,0.1,0.28,0.39,0.84,1.64,1387.3,6935.7,6791,804760,45036,44861,1113.4,1493717,114.65,89.279,116.015,120.049,160.7,166.5,164.9,186.2,166.4684899,330.7664,295.7152691,191.9,171.5644641,77,80.02,1.218968,111.7305,186.8714,1.109991,1290.001,1455.83,1.9,18.12,11333.88,68.2,54.7,54.8,57.1,48.4,143.786,47.98,201.3,01.05.2006
111.8594,111.8551,112.2109,107.6108,107.3821,107.5674,126.3502,111.8679,124.3225,104.3538,113.5263,105.3481,114.7989,55.2,80.8169,18,20.03,16.78,15.67739407,17.44545573,14.61481514,114062,22613,618.3,7691,14238,9034,5204,113417,26197,5893.6,15295.9,8348,21968,34,0.35,144386,142051,4.6,16.1,2676,2061,2129,1010,1120,40.6,4.5,1869,1833,168,298,910,457,4.99,4.79,4.97,5.16,5.07,5.11,5.89,6.78,0.18,0.37,0.32,0.78,1.67,1375.6,6961.5,6816.5,804591,45392,45140,1121.2,1496674,114.815,89.049,116.082,120.368,161.5,167.5,165.8,181.3,161.6959795,332.2509,296.3245157,187.2,166.9580108,76.5,81,1.232118,114.625,184.3536,1.113727,1253.123,1411.255,1.96,17.16,10997.97,72,54,57.4,55.1,47.8,143.907,48.743,201.8,01.06.2006
112.3067,112.162,112.4736,107.4367,105.125,108.069,128.1087,112.5033,125.1789,104.6441,113.9301,106.6338,112.8955,56.8,80.9335,18,20.06,16.78,15.63042723,17.41924279,14.57103161,114262,22622,623.9,7703,14229,9023,5206,113630,26226,5901.5,15306.4,8368,21990,32,0.318,144330,142166,4.8,17.3,2686,2171,2343,1028,1315,40.7,4.5,1763,1760,148,293,889,430,5.24,4.95,5.06,5.22,5.04,5.09,5.85,6.76,0.11,0.27,0.14,0.76,1.67,1371.2,6982.3,6840.4,804087,44203,43852,1132.7,1505760,115.16,89.096,116.749,120.625,161.3,167.5,166.1,186.3,165.9451659,337.812,300.903212,202,179.9298096,78.5,81.39,1.237565,115.767,184.4345,1.129445,1260.239,1416.967,1.94,17.41,11032.53,72.5,54.4,55.6,55.4,50.1,141.629,48.482,202.9,01.07.2006
112.5208,112.4688,112.8511,107.7779,106.1839,108.1771,128.6027,112.5929,125.9213,104.9368,114.3313,106.7973,114.3948,55.5,81.0518,18.06,20.11,16.83,15.64110336,17.41653315,14.57584549,114415,22629,626.8,7719,14218,9021,5197,113809,26227,5908.8,15298.2,8379,22023,30,0.313,144618,142509,4.7,17.3,2615,2198,2345,1036,1309,40.6,4.4,1727,1659,160,255,846,398,5.25,4.96,4.97,5.08,4.82,4.88,5.68,6.59,0.01,0.12,-0.08,0.8,1.71,1371.6,7012,6866.8,804700,42895,42526,1161.8,1512387,115.465,89.145,117.143,120.948,161.9,168,166.8,191.2,169.9057165,341.1896,303.1907085,198.7,176.5704282,73,80.69,1.231778,115.9243,189.407,1.118213,1287.151,1450.795,1.92,17.52,11257.35,68,54.3,54.6,54.9,49.8,141.942,47.326,203.8,01.08.2006
